id,labels
sexism2022_english-19050,3.2 immutable gender differences and gender stereotypes
sexism2022_english-18226,2.1 descriptive attacks
sexism2022_english-18072,2.2 aggressive and emotive attacks
sexism2022_english-18321,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-5439,2.1 descriptive attacks
sexism2022_english-12587,2.1 descriptive attacks
sexism2022_english-11787,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11343,2.2 aggressive and emotive attacks
sexism2022_english-14048,2.1 descriptive attacks
sexism2022_english-19334,2.2 aggressive and emotive attacks
sexism2022_english-2548,2.1 descriptive attacks
sexism2022_english-2087,1.2 incitement and encouragement of harm
sexism2022_english-18728,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10098,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-35,2.2 aggressive and emotive attacks
sexism2022_english-19160,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-6109,2.1 descriptive attacks
sexism2022_english-5074,4.2 supporting systemic discrimination against women as a group
sexism2022_english-7245,2.2 aggressive and emotive attacks
sexism2022_english-12386,4.1 supporting mistreatment of individual women
sexism2022_english-4359,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-16284,1.1 threats of harm
sexism2022_english-12054,2.1 descriptive attacks
sexism2022_english-18222,2.1 descriptive attacks
sexism2022_english-19571,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4836,2.1 descriptive attacks
sexism2022_english-7218,3.4 condescending explanations or unwelcome advice
sexism2022_english-9271,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16719,2.2 aggressive and emotive attacks
sexism2022_english-2643,1.2 incitement and encouragement of harm
sexism2022_english-6122,2.1 descriptive attacks
sexism2022_english-16908,1.2 incitement and encouragement of harm
sexism2022_english-12714,1.1 threats of harm
sexism2022_english-17161,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19321,2.1 descriptive attacks
sexism2022_english-8341,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12333,2.2 aggressive and emotive attacks
sexism2022_english-1144,2.2 aggressive and emotive attacks
sexism2022_english-5802,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-6819,3.4 condescending explanations or unwelcome advice
sexism2022_english-17704,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2189,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1202,3.2 immutable gender differences and gender stereotypes
sexism2022_english-17084,2.1 descriptive attacks
sexism2022_english-17174,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16260,2.1 descriptive attacks
sexism2022_english-10722,4.2 supporting systemic discrimination against women as a group
sexism2022_english-16597,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18633,2.2 aggressive and emotive attacks
sexism2022_english-14034,2.1 descriptive attacks
sexism2022_english-13747,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19460,4.2 supporting systemic discrimination against women as a group
sexism2022_english-9829,2.2 aggressive and emotive attacks
sexism2022_english-19712,2.1 descriptive attacks
sexism2022_english-17126,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13080,2.1 descriptive attacks
sexism2022_english-5590,2.2 aggressive and emotive attacks
sexism2022_english-1613,3.3 backhanded gendered compliments
sexism2022_english-1742,2.2 aggressive and emotive attacks
sexism2022_english-5907,2.2 aggressive and emotive attacks
sexism2022_english-17611,2.1 descriptive attacks
sexism2022_english-18074,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8504,2.1 descriptive attacks
sexism2022_english-7000,2.2 aggressive and emotive attacks
sexism2022_english-0,2.2 aggressive and emotive attacks
sexism2022_english-12184,3.4 condescending explanations or unwelcome advice
sexism2022_english-8632,2.2 aggressive and emotive attacks
sexism2022_english-721,1.2 incitement and encouragement of harm
sexism2022_english-18525,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13379,2.1 descriptive attacks
sexism2022_english-16783,2.1 descriptive attacks
sexism2022_english-8058,1.2 incitement and encouragement of harm
sexism2022_english-13789,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-6303,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17981,2.1 descriptive attacks
sexism2022_english-6419,2.2 aggressive and emotive attacks
sexism2022_english-1658,2.2 aggressive and emotive attacks
sexism2022_english-8807,4.2 supporting systemic discrimination against women as a group
sexism2022_english-6542,2.2 aggressive and emotive attacks
sexism2022_english-4884,2.2 aggressive and emotive attacks
sexism2022_english-10130,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7151,2.1 descriptive attacks
sexism2022_english-11792,4.2 supporting systemic discrimination against women as a group
sexism2022_english-18763,2.1 descriptive attacks
sexism2022_english-10273,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-6259,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4654,2.1 descriptive attacks
sexism2022_english-19605,2.1 descriptive attacks
sexism2022_english-10473,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-5780,2.2 aggressive and emotive attacks
sexism2022_english-17233,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12870,2.2 aggressive and emotive attacks
sexism2022_english-16695,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17019,2.2 aggressive and emotive attacks
sexism2022_english-609,3.2 immutable gender differences and gender stereotypes
sexism2022_english-6235,4.2 supporting systemic discrimination against women as a group
sexism2022_english-7407,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7137,1.1 threats of harm
sexism2022_english-5996,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11347,1.2 incitement and encouragement of harm
sexism2022_english-4502,2.1 descriptive attacks
sexism2022_english-4276,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11242,4.2 supporting systemic discrimination against women as a group
sexism2022_english-18792,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1371,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12342,2.1 descriptive attacks
sexism2022_english-11553,2.1 descriptive attacks
sexism2022_english-1735,2.2 aggressive and emotive attacks
sexism2022_english-123,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13304,1.2 incitement and encouragement of harm
sexism2022_english-6176,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13920,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19725,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4613,1.1 threats of harm
sexism2022_english-17631,2.1 descriptive attacks
sexism2022_english-13704,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-17535,2.1 descriptive attacks
sexism2022_english-15703,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-13065,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14037,2.1 descriptive attacks
sexism2022_english-134,2.2 aggressive and emotive attacks
sexism2022_english-8992,4.2 supporting systemic discrimination against women as a group
sexism2022_english-2784,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3749,3.4 condescending explanations or unwelcome advice
sexism2022_english-14198,2.2 aggressive and emotive attacks
sexism2022_english-16310,2.2 aggressive and emotive attacks
sexism2022_english-16208,1.2 incitement and encouragement of harm
sexism2022_english-12860,2.1 descriptive attacks
sexism2022_english-8473,1.2 incitement and encouragement of harm
sexism2022_english-14766,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2178,2.1 descriptive attacks
sexism2022_english-5882,2.2 aggressive and emotive attacks
sexism2022_english-301,2.1 descriptive attacks
sexism2022_english-12695,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2740,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1681,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3548,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-17587,2.2 aggressive and emotive attacks
sexism2022_english-8762,1.2 incitement and encouragement of harm
sexism2022_english-3633,4.2 supporting systemic discrimination against women as a group
sexism2022_english-1811,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15810,2.1 descriptive attacks
sexism2022_english-7653,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19465,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18211,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-582,2.1 descriptive attacks
sexism2022_english-13668,1.2 incitement and encouragement of harm
sexism2022_english-5437,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-7223,2.1 descriptive attacks
sexism2022_english-17297,2.1 descriptive attacks
sexism2022_english-18551,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4894,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-14670,2.1 descriptive attacks
sexism2022_english-17589,4.2 supporting systemic discrimination against women as a group
sexism2022_english-13996,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-2434,2.1 descriptive attacks
sexism2022_english-8708,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17601,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4592,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-9865,1.2 incitement and encouragement of harm
sexism2022_english-16408,2.2 aggressive and emotive attacks
sexism2022_english-7351,2.1 descriptive attacks
sexism2022_english-6983,2.2 aggressive and emotive attacks
sexism2022_english-13254,1.1 threats of harm
sexism2022_english-3599,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15058,4.2 supporting systemic discrimination against women as a group
sexism2022_english-1184,2.1 descriptive attacks
sexism2022_english-18261,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-3839,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3497,4.2 supporting systemic discrimination against women as a group
sexism2022_english-14426,1.2 incitement and encouragement of harm
sexism2022_english-6286,"3.1 casual use of gendered slurs, profanities, and insults"
