id,labels
sexism2022_english-15278,"1. threats, plans to harm and incitement"
sexism2022_english-577,3. animosity
sexism2022_english-3611,3. animosity
sexism2022_english-10292,2. derogation
sexism2022_english-2312,3. animosity
sexism2022_english-3308,2. derogation
sexism2022_english-6720,3. animosity
sexism2022_english-15429,"1. threats, plans to harm and incitement"
sexism2022_english-16616,2. derogation
sexism2022_english-9298,4. prejudiced discussions
sexism2022_english-2251,3. animosity
sexism2022_english-19698,3. animosity
sexism2022_english-2305,3. animosity
sexism2022_english-13554,3. animosity
sexism2022_english-1192,2. derogation
sexism2022_english-778,3. animosity
sexism2022_english-13408,3. animosity
sexism2022_english-9227,2. derogation
sexism2022_english-17857,2. derogation
sexism2022_english-963,3. animosity
sexism2022_english-1317,2. derogation
sexism2022_english-17204,2. derogation
sexism2022_english-14124,3. animosity
sexism2022_english-8065,2. derogation
sexism2022_english-12706,3. animosity
sexism2022_english-5604,2. derogation
sexism2022_english-4825,2. derogation
sexism2022_english-14430,2. derogation
sexism2022_english-8888,2. derogation
sexism2022_english-17485,2. derogation
sexism2022_english-16278,"1. threats, plans to harm and incitement"
sexism2022_english-2067,3. animosity
sexism2022_english-12060,3. animosity
sexism2022_english-16644,3. animosity
sexism2022_english-13847,3. animosity
sexism2022_english-14877,"1. threats, plans to harm and incitement"
sexism2022_english-18467,3. animosity
sexism2022_english-10929,2. derogation
sexism2022_english-16872,3. animosity
sexism2022_english-2514,2. derogation
sexism2022_english-10684,3. animosity
sexism2022_english-4726,2. derogation
sexism2022_english-524,3. animosity
sexism2022_english-16666,3. animosity
sexism2022_english-1292,2. derogation
sexism2022_english-4558,2. derogation
sexism2022_english-2231,3. animosity
sexism2022_english-19637,2. derogation
sexism2022_english-3885,2. derogation
sexism2022_english-17662,2. derogation
sexism2022_english-6034,2. derogation
sexism2022_english-11447,2. derogation
sexism2022_english-18800,3. animosity
sexism2022_english-3751,2. derogation
sexism2022_english-17113,4. prejudiced discussions
sexism2022_english-7724,3. animosity
sexism2022_english-17927,2. derogation
sexism2022_english-17700,2. derogation
sexism2022_english-14845,4. prejudiced discussions
sexism2022_english-17301,2. derogation
sexism2022_english-7158,"1. threats, plans to harm and incitement"
sexism2022_english-8688,3. animosity
sexism2022_english-14837,2. derogation
sexism2022_english-18864,2. derogation
sexism2022_english-13464,2. derogation
sexism2022_english-11704,"1. threats, plans to harm and incitement"
sexism2022_english-388,2. derogation
sexism2022_english-1619,2. derogation
sexism2022_english-1357,2. derogation
sexism2022_english-10769,4. prejudiced discussions
sexism2022_english-7414,3. animosity
sexism2022_english-13519,2. derogation
sexism2022_english-18735,2. derogation
sexism2022_english-18829,3. animosity
sexism2022_english-758,2. derogation
sexism2022_english-5571,3. animosity
sexism2022_english-7043,2. derogation
sexism2022_english-19088,2. derogation
sexism2022_english-16315,3. animosity
sexism2022_english-6628,2. derogation
sexism2022_english-144,3. animosity
sexism2022_english-15952,3. animosity
sexism2022_english-3695,2. derogation
sexism2022_english-16182,2. derogation
sexism2022_english-5911,3. animosity
sexism2022_english-18427,2. derogation
sexism2022_english-9977,"1. threats, plans to harm and incitement"
sexism2022_english-19451,4. prejudiced discussions
sexism2022_english-15989,2. derogation
sexism2022_english-2762,3. animosity
sexism2022_english-13500,3. animosity
sexism2022_english-7591,4. prejudiced discussions
sexism2022_english-17482,3. animosity
sexism2022_english-13359,2. derogation
sexism2022_english-10308,3. animosity
sexism2022_english-8208,2. derogation
sexism2022_english-10475,3. animosity
sexism2022_english-12226,2. derogation
sexism2022_english-18352,3. animosity
sexism2022_english-2987,2. derogation
sexism2022_english-17304,"1. threats, plans to harm and incitement"
sexism2022_english-3366,3. animosity
sexism2022_english-8116,3. animosity
sexism2022_english-12446,2. derogation
sexism2022_english-2510,2. derogation
sexism2022_english-1812,2. derogation
sexism2022_english-2848,3. animosity
sexism2022_english-1512,2. derogation
sexism2022_english-14370,"1. threats, plans to harm and incitement"
sexism2022_english-4243,4. prejudiced discussions
sexism2022_english-1201,3. animosity
sexism2022_english-11163,2. derogation
sexism2022_english-7100,2. derogation
sexism2022_english-11274,3. animosity
sexism2022_english-604,2. derogation
sexism2022_english-798,3. animosity
sexism2022_english-16902,2. derogation
sexism2022_english-6545,3. animosity
sexism2022_english-19348,3. animosity
sexism2022_english-9281,2. derogation
sexism2022_english-1632,3. animosity
sexism2022_english-9932,"1. threats, plans to harm and incitement"
sexism2022_english-5338,2. derogation
sexism2022_english-1860,2. derogation
sexism2022_english-17119,3. animosity
sexism2022_english-603,3. animosity
sexism2022_english-7695,3. animosity
sexism2022_english-17249,3. animosity
sexism2022_english-15134,3. animosity
sexism2022_english-17732,3. animosity
sexism2022_english-18393,3. animosity
sexism2022_english-1140,2. derogation
sexism2022_english-19861,2. derogation
sexism2022_english-3491,2. derogation
sexism2022_english-19960,2. derogation
sexism2022_english-14674,4. prejudiced discussions
sexism2022_english-996,3. animosity
sexism2022_english-18993,2. derogation
sexism2022_english-6298,4. prejudiced discussions
sexism2022_english-4396,3. animosity
sexism2022_english-315,3. animosity
sexism2022_english-17883,3. animosity
sexism2022_english-13248,3. animosity
sexism2022_english-5165,2. derogation
sexism2022_english-5917,"1. threats, plans to harm and incitement"
sexism2022_english-14391,2. derogation
sexism2022_english-16497,4. prejudiced discussions
sexism2022_english-2299,2. derogation
sexism2022_english-17869,4. prejudiced discussions
sexism2022_english-10136,"1. threats, plans to harm and incitement"
sexism2022_english-18837,2. derogation
sexism2022_english-9779,2. derogation
sexism2022_english-14737,3. animosity
sexism2022_english-11662,3. animosity
sexism2022_english-5639,4. prejudiced discussions
sexism2022_english-6691,2. derogation
sexism2022_english-3603,2. derogation
sexism2022_english-15852,3. animosity
sexism2022_english-1808,4. prejudiced discussions
sexism2022_english-17088,3. animosity
sexism2022_english-3236,2. derogation
sexism2022_english-1995,3. animosity
sexism2022_english-4766,3. animosity
sexism2022_english-3783,3. animosity
sexism2022_english-18842,4. prejudiced discussions
sexism2022_english-17091,2. derogation
sexism2022_english-5394,3. animosity
sexism2022_english-11614,2. derogation
sexism2022_english-13626,3. animosity
sexism2022_english-12939,3. animosity
sexism2022_english-10168,"1. threats, plans to harm and incitement"
sexism2022_english-8720,3. animosity
sexism2022_english-249,3. animosity
sexism2022_english-5992,2. derogation
sexism2022_english-9537,3. animosity
sexism2022_english-3376,3. animosity
sexism2022_english-12176,2. derogation
sexism2022_english-3727,2. derogation
sexism2022_english-10031,3. animosity
sexism2022_english-12659,3. animosity
sexism2022_english-4602,3. animosity
sexism2022_english-16262,4. prejudiced discussions
sexism2022_english-9390,2. derogation
sexism2022_english-5829,3. animosity
sexism2022_english-7883,3. animosity
sexism2022_english-6897,2. derogation
sexism2022_english-17151,3. animosity
sexism2022_english-15027,3. animosity
sexism2022_english-2978,2. derogation
sexism2022_english-14189,2. derogation
sexism2022_english-16566,2. derogation
sexism2022_english-15525,3. animosity
sexism2022_english-18054,2. derogation
sexism2022_english-1298,3. animosity
sexism2022_english-16137,2. derogation
sexism2022_english-2175,2. derogation
sexism2022_english-5413,3. animosity
sexism2022_english-11266,2. derogation
sexism2022_english-1873,3. animosity
sexism2022_english-18908,2. derogation
sexism2022_english-287,2. derogation
sexism2022_english-19937,2. derogation
sexism2022_english-14178,4. prejudiced discussions
sexism2022_english-2304,2. derogation
sexism2022_english-6161,2. derogation
sexism2022_english-19335,2. derogation
sexism2022_english-17420,3. animosity
sexism2022_english-5046,2. derogation
sexism2022_english-969,3. animosity
sexism2022_english-3167,4. prejudiced discussions
sexism2022_english-1001,2. derogation
sexism2022_english-16652,3. animosity
sexism2022_english-2188,4. prejudiced discussions
sexism2022_english-7673,2. derogation
sexism2022_english-7015,2. derogation
sexism2022_english-3767,3. animosity
sexism2022_english-2097,2. derogation
sexism2022_english-12391,2. derogation
sexism2022_english-1882,3. animosity
sexism2022_english-14833,4. prejudiced discussions
sexism2022_english-13811,2. derogation
sexism2022_english-56,3. animosity
sexism2022_english-6146,"1. threats, plans to harm and incitement"
sexism2022_english-5188,2. derogation
sexism2022_english-8219,2. derogation
sexism2022_english-13200,3. animosity
sexism2022_english-10153,2. derogation
sexism2022_english-264,2. derogation
sexism2022_english-422,2. derogation
sexism2022_english-13260,"1. threats, plans to harm and incitement"
sexism2022_english-11280,4. prejudiced discussions
sexism2022_english-13596,3. animosity
sexism2022_english-11204,"1. threats, plans to harm and incitement"
sexism2022_english-4169,3. animosity
sexism2022_english-1427,2. derogation
sexism2022_english-4302,2. derogation
sexism2022_english-8383,3. animosity
sexism2022_english-11546,"1. threats, plans to harm and incitement"
sexism2022_english-8977,3. animosity
sexism2022_english-19235,3. animosity
sexism2022_english-18562,3. animosity
sexism2022_english-19927,2. derogation
sexism2022_english-17685,2. derogation
sexism2022_english-5097,4. prejudiced discussions
sexism2022_english-12463,2. derogation
sexism2022_english-16299,2. derogation
sexism2022_english-5106,3. animosity
sexism2022_english-1507,3. animosity
sexism2022_english-8508,3. animosity
sexism2022_english-11552,4. prejudiced discussions
sexism2022_english-208,2. derogation
sexism2022_english-16664,2. derogation
sexism2022_english-15685,3. animosity
sexism2022_english-4457,3. animosity
sexism2022_english-12529,2. derogation
sexism2022_english-2909,4. prejudiced discussions
sexism2022_english-19877,3. animosity
sexism2022_english-4339,3. animosity
sexism2022_english-1495,2. derogation
sexism2022_english-15095,3. animosity
sexism2022_english-16857,2. derogation
sexism2022_english-17410,2. derogation
sexism2022_english-17293,2. derogation
sexism2022_english-13850,3. animosity
sexism2022_english-12717,4. prejudiced discussions
sexism2022_english-5750,2. derogation
sexism2022_english-19,3. animosity
sexism2022_english-4886,2. derogation
sexism2022_english-19017,2. derogation
sexism2022_english-3417,2. derogation
sexism2022_english-10708,3. animosity
sexism2022_english-7474,"1. threats, plans to harm and incitement"
sexism2022_english-15681,4. prejudiced discussions
sexism2022_english-12845,4. prejudiced discussions
sexism2022_english-8431,4. prejudiced discussions
sexism2022_english-11048,2. derogation
sexism2022_english-6572,3. animosity
sexism2022_english-14278,2. derogation
sexism2022_english-16686,2. derogation
sexism2022_english-2754,3. animosity
sexism2022_english-12470,4. prejudiced discussions
sexism2022_english-13521,2. derogation
sexism2022_english-7396,3. animosity
sexism2022_english-18400,4. prejudiced discussions
sexism2022_english-11045,2. derogation
sexism2022_english-17840,3. animosity
sexism2022_english-14388,3. animosity
sexism2022_english-7512,2. derogation
sexism2022_english-12540,3. animosity
sexism2022_english-19520,3. animosity
sexism2022_english-13922,2. derogation
sexism2022_english-8957,2. derogation
sexism2022_english-7599,3. animosity
sexism2022_english-7160,3. animosity
sexism2022_english-338,4. prejudiced discussions
sexism2022_english-19351,2. derogation
sexism2022_english-2386,2. derogation
sexism2022_english-14743,3. animosity
sexism2022_english-11502,3. animosity
sexism2022_english-13055,2. derogation
sexism2022_english-16643,2. derogation
sexism2022_english-19241,2. derogation
sexism2022_english-3300,3. animosity
sexism2022_english-14297,3. animosity
sexism2022_english-1841,2. derogation
sexism2022_english-294,4. prejudiced discussions
sexism2022_english-19362,4. prejudiced discussions
sexism2022_english-5083,3. animosity
sexism2022_english-2567,2. derogation
sexism2022_english-17397,3. animosity
sexism2022_english-18586,3. animosity
sexism2022_english-7242,3. animosity
sexism2022_english-18454,"1. threats, plans to harm and incitement"
sexism2022_english-8665,2. derogation
sexism2022_english-9236,2. derogation
sexism2022_english-3876,2. derogation
sexism2022_english-8185,"1. threats, plans to harm and incitement"
sexism2022_english-19296,2. derogation
sexism2022_english-3051,3. animosity
sexism2022_english-11831,2. derogation
sexism2022_english-18167,3. animosity
sexism2022_english-14276,3. animosity
sexism2022_english-14310,2. derogation
sexism2022_english-3838,2. derogation
sexism2022_english-11515,2. derogation
sexism2022_english-683,3. animosity
sexism2022_english-14456,2. derogation
sexism2022_english-10692,4. prejudiced discussions
sexism2022_english-8476,3. animosity
sexism2022_english-3191,2. derogation
sexism2022_english-1080,2. derogation
sexism2022_english-7417,2. derogation
sexism2022_english-15061,2. derogation
sexism2022_english-5281,2. derogation
sexism2022_english-6607,2. derogation
sexism2022_english-7701,2. derogation
sexism2022_english-8950,4. prejudiced discussions
sexism2022_english-16085,3. animosity
sexism2022_english-18406,2. derogation
sexism2022_english-17060,3. animosity
sexism2022_english-6959,2. derogation
sexism2022_english-18793,2. derogation
sexism2022_english-6935,2. derogation
sexism2022_english-9050,3. animosity
sexism2022_english-13974,3. animosity
sexism2022_english-19462,2. derogation
sexism2022_english-6025,3. animosity
sexism2022_english-14987,3. animosity
sexism2022_english-1898,2. derogation
sexism2022_english-15508,2. derogation
sexism2022_english-12263,2. derogation
sexism2022_english-2766,3. animosity
sexism2022_english-1222,3. animosity
sexism2022_english-11569,4. prejudiced discussions
sexism2022_english-14978,3. animosity
sexism2022_english-14964,2. derogation
sexism2022_english-2344,2. derogation
sexism2022_english-16415,3. animosity
sexism2022_english-2052,2. derogation
sexism2022_english-9905,3. animosity
sexism2022_english-13720,"1. threats, plans to harm and incitement"
sexism2022_english-10395,2. derogation
sexism2022_english-2009,3. animosity
sexism2022_english-7199,2. derogation
sexism2022_english-18451,2. derogation
sexism2022_english-14236,2. derogation
sexism2022_english-4065,2. derogation
sexism2022_english-19317,2. derogation
sexism2022_english-15667,3. animosity
sexism2022_english-1400,4. prejudiced discussions
sexism2022_english-4515,2. derogation
sexism2022_english-14185,2. derogation
