_id,text,misogyny,ds,description
o-dang_ami_219,🤤I need a bitch thats gon pay all my bills I don’t like broke women 🤢🚮😷🚮🤧,1,train,ami_binary_desc_219
o-dang_ami_220,Im not for abusing women but i swear to odin this bitch is about to have a permanant imprint of my fist in her face,1,train,ami_binary_desc_220
o-dang_ami_221,"<MENTION_1> She, Jane Fonda the traitorous bitch, is one of the most despicable women to ever walk the face of… <URL>",1,train,ami_binary_desc_221
o-dang_ami_222,I never understood the big deal about making a guy a plate at a get -together/cookout. Shit after the children and women eat im in that bitch,1,train,ami_binary_desc_222
o-dang_ami_223,<MENTION_1> Women dont use their pussy to manipulate men... Women are saints .. cock riders bitches but saints ... LOLLLL,1,train,ami_binary_desc_223
o-dang_ami_224,<MENTION_1> It’s called polio. I hate calling women this word but your a ‘bitch’ in this instance.,1,train,ami_binary_desc_224
o-dang_ami_225,This cunt with a dick <MENTION_1> is a perpetual race whore who wouldn't know an historical fact if her pathetic life depended on it 😉🖕✊,1,train,ami_binary_desc_225
o-dang_ami_226,literally you keep minseok’s name out of your dirty whore mouth you can shit talk me all you want you cunt but leave him alone.,1,train,ami_binary_desc_226
o-dang_ami_227,This fat bitch be really trying it when it comes to my kids i just wanna drag that fat whore,1,train,ami_binary_desc_227
o-dang_ami_228,so my Chloe don't want to see me win she unfollowed because I made a post i HIT 100 FOLLOWERS and then she unfollowed me bitch fuck u whore,1,train,ami_binary_desc_228
o-dang_ami_229,LMFAO lil biddy whores prison rape bitch im whose bitch,1,train,ami_binary_desc_229
o-dang_ami_230,keyshia ka'whore is a bird. gucci shoulda gave that bitch back to yo gotti,1,train,ami_binary_desc_230
o-dang_ami_231,<MENTION_1> Bitch show me attention too you whore,1,train,ami_binary_desc_231
o-dang_ami_232,"We've been fucking this whore, Mother earth for awhile, She's a filthy bitch anyway, Rotting her from the inside out, We are at our end.",1,train,ami_binary_desc_232
o-dang_ami_233,<MENTION_1> 'Oh said a bitch who lost everything. You whore.',1,train,ami_binary_desc_233
o-dang_ami_234,Lol omg you’re such a whore. 😂😂😂 “Who does that Sara?” Blah blah bitch look at yourself😂😂🤘🏼,1,train,ami_binary_desc_234
o-dang_ami_235,listen here dumb fucker you dont call rania “whore” and youre the only crazy bitch here😘 deactivate pls bc nobody c… <URL>,1,train,ami_binary_desc_235
o-dang_ami_236,"A man, knows the difference between a woman and a lil ol whore bitch #100",1,train,ami_binary_desc_236
o-dang_ami_237,"Hollywood women would be whores and crack addicts. When caught, they were raped. That is their story. <URL>",1,train,ami_binary_desc_237
o-dang_ami_238,"Alyssa Milano, a brainless whore l, isn't empower women in any way. Women in science mathematics engineering and medicine are actually .",1,train,ami_binary_desc_238
o-dang_ami_239,<MENTION_1> <MENTION_2> Women are sacred as mothers and wives. Everyone else is a degenerate whore who gets what… <URL>,1,train,ami_binary_desc_239
o-dang_ami_240,"<MENTION_1> A tweet about 'rape jihaad'. Since non -muslim women without hijab are whores, they must be raped and be… <URL>",1,train,ami_binary_desc_240
o-dang_ami_241,Literally just got hit by a car bc this dumb blonde bitch was on her phone and she didn't even stop after HAHAHAHA what a cunt,1,train,ami_binary_desc_241
o-dang_ami_242,I WILL NEVER UNDERSTAND WHY PEOPLE CAN’T JUST FUCKING MIND THEIR OWN GODDAMN BUSINESS WHY YOU ALL UP IN MY BARBECUE BITCH FOH YA CUNT,1,train,ami_binary_desc_242
o-dang_ami_243,Haven't talked to my kids in days because my bitch ass #babymomma is a cunt! #meetoo,1,train,ami_binary_desc_243
o-dang_ami_244,no you're just a dumb bitch that obviously doesn't know how to throw underhand. God you're a cunt <URL>,1,train,ami_binary_desc_244
o-dang_ami_245,<MENTION_1> block me bitch I LOVE TRUMP U IGNORANT CUNT!!!!,1,train,ami_binary_desc_245
o-dang_ami_246,'<PERSON_1> is a dumb cunt dyke bitch hoe. Waste of a pick. Stupid idiot.' -Coach Q,1,train,ami_binary_desc_246
o-dang_ami_247,'Sable is a Whore and a Cunt!' - Sunny Destroys Sable: <URL> via <MENTION_1>,1,train,ami_binary_desc_247
o-dang_ami_248,<MENTION_1> <MENTION_2> Oh nvm i didn't know omega & okada was in a pic together bitch fuck you slutbag whore cunt,1,train,ami_binary_desc_248
o-dang_ami_249,the most worthless whore and bastard CUNT on <URL>,1,train,ami_binary_desc_249
o-dang_ami_250,This bitch Cunt Whore Slut every type of name deserves to fucking die u Wildin for this <URL>,1,train,ami_binary_desc_250
o-dang_ami_251,Teen Whore Lily Rader Gets Nailed And Creamed Sexy blonde loves rubbign her juicy cunt,1,train,ami_binary_desc_251
o-dang_ami_252,I saw a women driving whilst speaking on the phone I cursed that cunt :),1,train,ami_binary_desc_252
o-dang_ami_253,<MENTION_1> This cunt? Probably blames women for getting raped,1,train,ami_binary_desc_253
o-dang_ami_254,<MENTION_1> <MENTION_2> Most annoying cunt ever and I never call women that.,1,train,ami_binary_desc_254
o-dang_ami_255,Normal woman degenerates into a cunt. <MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> <MENTION_5> <URL>,1,train,ami_binary_desc_255
o-dang_ami_256,"<MENTION_1> This woman is a cunt , when we cut trees that’s ignorant and selfish too, every family buying 2 -3 c… <URL>",1,train,ami_binary_desc_256
o-dang_ami_257,You are a major Prick! No woman should ever be made to feel scared like that. But fuck you... you didn't ruin my day! Cunt!,1,train,ami_binary_desc_257
o-dang_ami_258,<MENTION_1> <MENTION_2> Woman she is a cunt,1,train,ami_binary_desc_258
o-dang_ami_259,Why do people still like Chris Brown? He’s a fucking woman beating cunt,1,train,ami_binary_desc_259
o-dang_ami_260,<MENTION_1> Hey look its the woman who wants to get famous for crying about an ass slap. You truly are a worthless cunt.,1,train,ami_binary_desc_260
o-dang_ami_261,Terrible cunt sticking up for tory sex pests she has no shame lower than a snakes belly vermin woman #marr,1,train,ami_binary_desc_261
o-dang_ami_262,<MENTION_1> She isn’t racist unlike your somlalia bitch friend and you always causing shit.. bye slut,1,train,ami_binary_desc_262
o-dang_ami_263,<MENTION_1> Fuck you slut bitch hoe! He aint giving a shit what you think,1,train,ami_binary_desc_263
o-dang_ami_264,"Twinkle twinkle little slut, you've got just what this BITCH wants!  you & will have lots of fun, you'll kiss my neck & lick My bum! #findom",1,train,ami_binary_desc_264
o-dang_ami_265,Don't you hate when bitches act like sluts but aren't even down? Like that bitch from American Beauty.,1,train,ami_binary_desc_265
o-dang_ami_266,<MENTION_1> WHITE CRACKER BITCH YOUR MOMS A SLUT BITCH,1,train,ami_binary_desc_266
o-dang_ami_267,<MENTION_1> The difference is you promote being a slut you dumb bitch you should go fuck yourself and stick some a… <URL>,1,train,ami_binary_desc_267
o-dang_ami_268,<MENTION_1> Where is that <PERSON_1> slut bitch? That bitch is amazing,1,train,ami_binary_desc_268
o-dang_ami_269,<MENTION_1> <MENTION_2> jayceejuice is a whore does she have sex talk with you too? Does she send you picks also she's a fucking slut,1,train,ami_binary_desc_269
o-dang_ami_270,Real old whore slut and granny with thirsty vagina <URL>,1,train,ami_binary_desc_270
o-dang_ami_271,Yet another fame hungry whore <PERSON_1>. More bullshit claims to give her tv time. Pathetic slut. Hope shes sent to jail #LockHerUp,1,train,ami_binary_desc_271
o-dang_ami_272,Suck a whore you slut,1,train,ami_binary_desc_272
o-dang_ami_273,<MENTION_1> <MENTION_2> <MENTION_3> I've noticed. Not all men are raping or harassing women but unfortunately that's… <URL>,1,train,ami_binary_desc_273
o-dang_ami_274,I'm actually really happy your ass got pregnant and that you're having a shotgun wedding. Karma is a bitch you cheating skank,1,train,ami_binary_desc_274
o-dang_ami_275,<MENTION_1> Skank traitor bitch <MENTION_2>,1,train,ami_binary_desc_275
o-dang_ami_276,<MENTION_1> - little skank!! People here might not realize what a masochistic little whore you are. *frost pushed… <URL>,1,train,ami_binary_desc_276
o-dang_ami_277,Punch that girl right in the skank,1,train,ami_binary_desc_277
o-dang_ami_278,<MENTION_1> Do people laugh at this stupid woman & her crazy hats in the U.S? We're finding it hysterical here in the U.K.,1,train,ami_binary_desc_278
o-dang_ami_279,#MaleDominance let's get it trending!,1,train,ami_binary_desc_279
o-dang_ami_280,"Women: 'started from the bottom, still here'",1,train,ami_binary_desc_280
o-dang_ami_281,When you suck dick in the limo right before the red carpet... <URL>,1,train,ami_binary_desc_281
o-dang_ami_282,Katie - You are a toxic bitch and will always be one. You got your way. I am going to be fired again anyways. You toxic bitch.,1,train,ami_binary_desc_282
o-dang_ami_283,Bitch you can't keep up so stop trying,1,train,ami_binary_desc_283
o-dang_ami_284,"Apparently, you /can/ turn a hoe into a housewife",1,train,ami_binary_desc_284
o-dang_ami_285,Why you always actin mad? Always bringin' up my past You in your feelings about a hoe that don't matter Know that I'll give you my last,1,train,ami_binary_desc_285
o-dang_ami_286,<MENTION_1> But you are one if the concubines whose reasoning capacities are embedded in your cunt,1,train,ami_binary_desc_286
o-dang_ami_287,I'm just over here laughing at how this little ol' white girl came at Sam and thought she was gonna win... LIKE BITCH DO YOU KNOW WHO WE ARE,1,train,ami_binary_desc_287
o-dang_ami_288,<MENTION_1> Sweet. Broke-assed bitch will shut her jizz-hole for once. Once.,1,train,ami_binary_desc_288
o-dang_ami_289,"<MENTION_1> Apparently, once removed from packaging, you can see the strategically placed bloodied hole in the middle of that one.",1,train,ami_binary_desc_289
o-dang_ami_290,<MENTION_1> Wow shut up you whore,1,train,ami_binary_desc_290
o-dang_ami_291,"“What’s wrong you pathetic little slut, can’t take much of daddy’s cock like you thought you did? Can you?”",1,train,ami_binary_desc_291
o-dang_ami_292,<MENTION_1> <MENTION_2> <MENTION_3> In Saudi &; Dubai if a man rape a woman with condom than semen isn't found in Vagina than how do Sharia Law tackle? I tell u punish the Woman,1,train,ami_binary_desc_292
o-dang_ami_293,"' A HOE does ANYthing for ANY man, A FREAK does ANYthing for HER man, and A WOMAN does ANYthing for ONE man!'",1,train,ami_binary_desc_293
o-dang_ami_294,<MENTION_1> It's a nice butt. But I didn't think you were a slut. I thought you might be a 300 lb man tweeting in your stained wife beater. 👊🏻,1,train,ami_binary_desc_294
o-dang_ami_295,It's like it's always the ones YOU CARE FOR THE LEAST that be talking so much shit like bitch I'm not even paying attention to you lil whore,1,train,ami_binary_desc_295
o-dang_ami_296,"Only men have a dick they can insert without consent, and women doing other shit. Not that women can't rape &amp; sexually harass either.",1,train,ami_binary_desc_296
o-dang_ami_297,Celibacy to women = Searching for new dick,1,train,ami_binary_desc_297
o-dang_ami_298,Told “that tight dress is what makes you a whore” 😍😍😍😍 <URL>,1,train,ami_binary_desc_298
o-dang_ami_299,My grandma called her hoe she said bitch you a hoe yourself going with a married man and go to church every week LMFAOOOOOOOOOOOOOOOOOOOOOOO,1,train,ami_binary_desc_299
o-dang_ami_300,I just wanna know why the girl dont like me 😭😂 What I ever do to you hoe? Other than give you rides and be nice to you 😂🤦🏻‍♀️ Hating ass hoe,1,train,ami_binary_desc_300
o-dang_ami_301,How can a bitch fuck with a man who has a girlfriend .. A PREGNANT GIRLFRIEND LMAO fucking hoes,1,train,ami_binary_desc_301
o-dang_ami_302,No girl is even capable of developing morals until they get the slut fucked out of them. Welcome to my generation,1,train,ami_binary_desc_302
o-dang_ami_303,my girl did her little hoe magic & got us a guy to get us 3 GLASSES OF FUCKINH HARD LIQUOR so you know the party is… <URL>,1,train,ami_binary_desc_303
o-dang_ami_304,loved her anyway and now she just a hoe. I love when they acting hard but pussy on the low.,1,train,ami_binary_desc_304
o-dang_ami_305,"<MENTION_1> LOL, you do dress like a slut :-) you look excellent.It entertains me that you have the slutty dressing covered while I do the slutty acting",1,train,ami_binary_desc_305
o-dang_ami_306,"<MENTION_1> Dont forget: in event of a woman accusing men of rape;under sharia you just dig a hole, tie her hands, put her in hole, stone her to death",1,train,ami_binary_desc_306
o-dang_ami_307,"When a man gives his opinion, he's a man. When a woman gives her opinion, she's a bitch. - Bette Davis",1,train,ami_binary_desc_307
o-dang_ami_308,dumbass: why don't women come forward about sexual assault? [women come forward] dumbass: WHORE! LIAR! WHAT WERE YOU WEARING? YOU PROBABLY ASKED FOR IT! dumbass: just don't understand why women don't come forward?,1,train,ami_binary_desc_308
o-dang_ami_309,Me personally I would've dragged that girl down the stairs lol but she was getting it..beat that fat hoe 😂😂,1,train,ami_binary_desc_309
o-dang_ami_310,<MENTION_1> That the only job a woman can have .. they the best at this job love ❤️ Dick Sucking,1,train,ami_binary_desc_310
o-dang_ami_311,"7: because every single fucking woman in Austin, is nothing but a gold-digging bitch.",1,train,ami_binary_desc_311
o-dang_ami_312,Bitch are you fucking kidding me??? So if women get hit by their husbands its cuz they're hitam?? Not bc he's an abusive asshole?? 😒😒 <URL>,1,train,ami_binary_desc_312
o-dang_ami_313,Last night God took Dan out of the He She and now women won't find as much energy to bitch w/ about men. The bogus agenda needs to stop now,1,train,ami_binary_desc_313
o-dang_ami_314,"<MENTION_1> sorry sweetie, but women are the causes of all problems",1,train,ami_binary_desc_314
o-dang_ami_315,RT <MENTION_1> If you play field hockey there's a good chance you're a lesbian.,1,train,ami_binary_desc_315
o-dang_ami_316,What do women and condoms have in common? If they're not on your dick they're in your wallet,1,train,ami_binary_desc_316
o-dang_ami_317,<MENTION_1> We understand. They need to understand that men are born to be in control. Thanks for supporting our cause!,1,train,ami_binary_desc_317
o-dang_ami_318,<MENTION_1> Good one Bob! Show her who the real boss is! And keep up the support for our cause.,1,train,ami_binary_desc_318
o-dang_ami_319,<MENTION_1> <MENTION_2> Wow! Great video. Rare to find women who agree with us. Thanks for the support. #MaleDomination,1,train,ami_binary_desc_319
o-dang_ami_320,RT <MENTION_1> Men are smarter than women that's why women always get played by men. #Truth,1,train,ami_binary_desc_320
o-dang_ami_321,#didyouknow the male brain is 3.4 times larger than the female brain? #maledominance,1,train,ami_binary_desc_321
o-dang_ami_322,"RT <MENTION_1> If you're a girl and don't make me food when I ask/tell, there's a good chance I might just hit you #MaleDominance",1,train,ami_binary_desc_322
o-dang_ami_323,Women drivers no survivors,1,train,ami_binary_desc_323
o-dang_ami_324,retweet to end womens suffrage,1,train,ami_binary_desc_324
o-dang_ami_325,"<MENTION_1> rape is no joke and something we do not support, the kitchen needs to be cleaned by the way.",1,train,ami_binary_desc_325
