id,corpus,valence,dominance,arousal
173876,emobank,3.4,3.5,3.1
173877,emobank,2.9,3.0,2.9
173878,emobank,3.0,3.0,3.0
173879,emobank,3.0,3.0,2.7
173880,emobank,3.1,3.1,3.2
173881,emobank,2.5,2.62,3.0
173882,emobank,3.3,3.2,3.3
173883,emobank,3.0,3.0,2.9
173884,emobank,3.0,3.0,3.0
173885,emobank,3.1,3.0,2.8
173886,emobank,3.0,3.0,3.0
173887,emobank,3.0,3.12,2.63
173888,emobank,2.9,3.2,3.1
173889,emobank,3.0,3.0,3.0
173890,emobank,3.1,3.2,2.7
173891,emobank,3.0,3.0,2.75
173892,emobank,3.09,2.91,2.54
173893,emobank,3.0,3.12,2.88
173894,emobank,3.0,3.0,2.75
173895,emobank,3.0,2.9,2.9
173896,emobank,2.7,3.1,3.0
173897,emobank,2.8,2.9,3.1
173898,emobank,3.0,2.9,2.9
173899,emobank,3.0,3.0,2.75
173900,emobank,3.5,3.4,3.1
173901,emobank,2.5,2.9,3.2
173902,emobank,3.22,3.33,3.11
173903,emobank,2.3,2.8,3.1
173904,emobank,2.3,2.8,3.5
173905,emobank,2.9,2.8,3.1
173906,emobank,2.14,3.14,3.57
173907,emobank,2.44,3.0,3.22
173908,emobank,3.1,3.1,2.9
173909,emobank,3.0,3.1,3.1
173910,emobank,2.62,3.0,2.88
173911,emobank,2.7,2.8,3.0
173912,emobank,2.4,2.8,3.5
173913,emobank,2.8,2.9,2.8
173914,emobank,2.44,3.11,3.0
173915,emobank,3.1,3.0,2.9
173916,emobank,3.5,3.25,3.25
173917,emobank,3.6,3.3,3.3
173918,emobank,3.18,3.09,2.73
173919,emobank,3.0,3.2,2.9
173920,emobank,3.63,3.12,3.0
173921,emobank,3.0,3.0,2.9
173922,emobank,2.86,3.29,2.86
173923,emobank,3.14,3.0,3.14
173924,emobank,3.22,3.11,3.11
173925,emobank,3.0,3.09,2.91
173926,emobank,3.12,3.12,3.12
173927,emobank,2.56,3.0,3.11
173928,emobank,2.5,2.9,2.9
173929,emobank,2.9,2.8,2.9
173930,emobank,3.3,3.2,3.4
173931,emobank,3.17,3.17,2.67
173932,emobank,2.89,3.33,2.89
173933,emobank,3.1,3.0,2.9
173934,emobank,3.0,3.1,2.9
173935,emobank,3.2,3.0,3.0
173936,emobank,3.2,3.2,3.0
173937,emobank,2.9,3.0,2.9
173938,emobank,2.9,3.3,2.9
173939,emobank,2.2,2.8,3.4
173940,emobank,3.1,2.8,2.9
173941,emobank,3.1,3.2,3.3
173942,emobank,3.3,3.0,3.2
173943,emobank,3.78,3.44,3.11
173944,emobank,3.33,3.22,3.0
173945,emobank,3.3,3.4,3.0
173946,emobank,3.7,3.4,3.3
173947,emobank,3.0,3.22,2.89
173948,emobank,3.0,3.0,2.9
173949,emobank,3.0,3.0,2.62
173950,emobank,3.38,3.12,3.25
173951,emobank,3.1,3.1,3.2
173952,emobank,3.0,3.13,2.88
173953,emobank,3.4,2.9,2.9
173954,emobank,3.1,3.2,3.1
173955,emobank,3.83,3.33,3.67
173956,emobank,3.89,3.22,3.33
173957,emobank,2.8,3.3,3.2
173958,emobank,3.5,3.3,3.4
173959,emobank,3.2,2.9,3.0
173960,emobank,3.0,3.1,2.9
173961,emobank,3.0,3.0,2.9
173962,emobank,3.25,3.5,3.0
173963,emobank,3.0,2.86,2.86
173964,emobank,3.0,3.0,3.0
173965,emobank,3.0,3.2,3.1
173966,emobank,2.7,2.6,3.2
173967,emobank,2.4,2.8,3.2
173968,emobank,3.1,3.0,3.0
173969,emobank,2.8,3.3,2.8
173970,emobank,3.4,3.4,3.2
173971,emobank,3.1,3.1,2.6
173972,emobank,2.9,2.9,3.0
173973,emobank,3.12,3.25,3.25
173974,emobank,2.89,3.11,2.56
173975,emobank,3.0,3.44,3.0
173976,emobank,3.3,3.2,3.4
173977,emobank,3.4,3.2,3.3
173978,emobank,3.0,3.2,3.1
173979,emobank,3.11,2.67,2.89
173980,emobank,3.0,3.11,2.78
173981,emobank,3.3,3.1,2.9
173982,emobank,3.43,3.29,3.43
173983,emobank,3.4,3.0,3.4
173984,emobank,3.0,3.12,3.25
173985,emobank,3.0,3.0,2.88
173986,emobank,3.3,3.6,2.9
173987,emobank,3.0,2.9,2.9
173988,emobank,3.1,3.2,2.9
173989,emobank,3.8,3.0,3.3
173990,emobank,4.56,3.78,4.0
173991,emobank,3.1,3.2,3.1
173992,emobank,3.2,3.2,2.9
173993,emobank,3.2,3.2,3.3
173994,emobank,3.14,3.0,3.0
173995,emobank,3.0,3.5,3.12
173996,emobank,3.11,3.22,3.11
173997,emobank,3.3,3.1,3.1
173998,emobank,3.2,2.9,3.2
173999,emobank,3.0,3.11,3.56
174000,emobank,3.3,3.2,3.2
174001,emobank,3.1,3.0,3.0
174002,emobank,3.3,3.2,3.2
174003,emobank,2.9,3.1,2.7
174004,emobank,3.22,3.11,3.22
174005,emobank,2.62,3.0,2.88
174006,emobank,3.3,3.1,3.1
174007,emobank,3.1,3.3,3.3
174008,emobank,3.0,3.0,3.0
174009,emobank,3.25,3.12,2.75
174010,emobank,3.6,3.3,3.5
174011,emobank,3.8,3.2,3.5
174012,emobank,3.2,3.1,3.0
174013,emobank,3.12,3.25,2.5
174014,emobank,3.11,3.0,3.0
174015,emobank,3.0,3.1,2.6
174016,emobank,3.2,3.1,3.3
174017,emobank,3.1,3.0,2.8
174018,emobank,2.8,3.2,2.9
174019,emobank,2.67,3.44,3.0
174020,emobank,2.9,2.9,2.8
174021,emobank,2.8,2.9,3.0
174022,emobank,3.0,3.0,2.67
174023,emobank,2.7,3.0,3.0
174024,emobank,2.88,2.88,3.0
174025,emobank,3.0,3.1,2.9
174026,emobank,2.9,3.1,2.9
174027,emobank,2.89,3.0,3.0
174028,emobank,3.2,2.8,3.1
174029,emobank,3.2,3.2,2.8
174030,emobank,2.86,3.0,3.0
174031,emobank,3.0,3.0,2.75
174032,emobank,3.11,3.11,3.0
174033,emobank,2.9,3.1,2.6
174034,emobank,3.1,3.1,2.9
174035,emobank,3.0,3.0,2.86
174036,emobank,2.5,3.3,3.3
174037,emobank,2.7,3.1,2.7
174038,emobank,2.6,3.3,2.8
174039,emobank,2.91,3.09,2.91
174040,emobank,2.67,3.22,2.89
174041,emobank,2.6,3.0,2.7
174042,emobank,2.6,3.0,3.0
174043,emobank,2.8,2.9,2.9
174044,emobank,2.6,2.8,3.1
174045,emobank,2.9,3.0,3.0
174046,emobank,2.78,3.11,3.11
174047,emobank,2.4,3.1,3.3
174048,emobank,2.9,3.0,2.7
174049,emobank,2.8,3.1,3.0
174050,emobank,3.3,3.2,3.1
174051,emobank,3.0,3.3,3.2
174052,emobank,3.0,2.8,2.8
174053,emobank,3.18,3.09,2.73
174054,emobank,3.3,3.2,3.0
174055,emobank,3.1,2.9,2.9
174056,emobank,3.1,3.1,3.1
174057,emobank,3.0,3.0,2.9
174058,emobank,3.0,3.1,2.9
174059,emobank,2.71,3.14,3.14
174060,emobank,3.5,3.2,3.2
174061,emobank,3.5,3.1,3.7
174062,emobank,3.0,2.88,2.75
174063,emobank,3.11,3.11,3.11
174064,emobank,3.1,2.9,3.2
174065,emobank,3.25,3.12,3.12
174066,emobank,2.86,2.86,3.14
174067,emobank,3.4,3.5,3.3
174068,emobank,2.5,3.3,2.9
174069,emobank,3.5,3.25,3.62
174070,emobank,3.2,3.2,3.1
174071,emobank,3.3,3.4,3.4
174072,emobank,2.86,3.14,3.14
174073,emobank,3.0,2.9,2.9
174074,emobank,3.0,3.2,3.0
174075,emobank,2.88,2.75,3.25
174076,emobank,3.0,3.0,2.88
174077,emobank,3.1,3.1,3.2
174078,emobank,3.2,3.1,3.1
174079,emobank,3.0,3.12,2.62
174080,emobank,3.17,3.17,3.33
174081,emobank,2.89,3.11,3.0
174082,emobank,2.5,2.9,3.4
174083,emobank,2.8,2.9,3.3
174084,emobank,2.6,3.0,3.0
174085,emobank,3.0,3.0,3.0
174086,emobank,2.9,3.0,3.1
174087,emobank,2.7,3.0,3.2
174088,emobank,3.0,3.1,2.9
174089,emobank,2.89,3.33,3.44
174090,emobank,2.8,2.9,3.1
174091,emobank,2.43,3.28,3.0
174092,emobank,3.1,3.5,3.1
174093,emobank,2.88,3.25,2.87
174094,emobank,2.6,2.8,3.2
174095,emobank,3.0,3.0,2.9
174096,emobank,2.62,3.25,3.12
174097,emobank,3.25,3.0,3.25
174098,emobank,2.75,3.12,2.88
174099,emobank,2.4,2.9,3.0
174100,emobank,2.8,3.1,3.2
174101,emobank,2.33,2.89,3.33
174102,emobank,2.9,3.1,3.0
174103,emobank,1.89,2.78,3.22
174104,emobank,3.0,3.1,2.9
174105,emobank,3.1,2.8,3.0
174106,emobank,3.0,3.0,3.0
174107,emobank,3.1,3.2,3.0
174108,emobank,3.0,2.9,2.8
174109,emobank,2.8,2.9,3.2
174110,emobank,2.4,3.0,2.8
174111,emobank,3.0,3.1,3.0
174112,emobank,2.6,3.2,3.0
174113,emobank,2.7,3.2,3.4
174114,emobank,2.56,2.67,2.78
174115,emobank,3.0,3.12,2.62
174116,emobank,3.0,3.17,2.83
174117,emobank,2.8,3.1,3.2
174118,emobank,2.8,2.9,3.2
174119,emobank,3.33,3.11,3.0
174120,emobank,2.4,3.2,3.2
174121,emobank,3.2,3.2,3.0
174122,emobank,2.88,3.0,2.75
174123,emobank,3.0,3.0,3.0
174124,emobank,2.33,3.0,3.0
174125,emobank,3.22,3.22,3.11
174126,emobank,2.71,2.86,3.14
174127,emobank,2.5,3.0,3.4
174128,emobank,2.9,3.0,3.0
174129,emobank,2.5,3.3,3.2
174130,emobank,2.5,2.9,3.3
174131,emobank,2.78,3.0,3.0
174132,emobank,3.0,3.0,2.9
174133,emobank,2.6,3.0,3.0
174134,emobank,2.43,3.0,3.14
174135,emobank,3.25,3.25,3.12
174136,emobank,3.0,2.9,3.2
174137,emobank,3.0,3.0,2.88
174138,emobank,2.6,3.4,3.5
174139,emobank,3.0,3.63,3.0
174140,emobank,3.0,3.0,3.0
174141,emobank,3.0,3.0,2.78
174142,emobank,3.0,3.12,3.12
174143,emobank,3.2,3.2,3.0
174144,emobank,2.9,3.1,2.8
174145,emobank,3.0,3.0,2.71
174146,emobank,2.8,3.1,2.9
174147,emobank,3.2,3.0,3.1
174148,emobank,2.82,3.09,2.91
174149,emobank,3.0,3.12,3.12
174150,emobank,3.12,3.25,2.88
174151,emobank,3.0,2.88,2.88
174152,emobank,3.09,3.0,2.91
174153,emobank,3.0,3.12,3.0
174154,emobank,2.8,3.0,3.0
174155,emobank,2.8,3.0,3.3
174156,emobank,2.7,3.1,3.0
174157,emobank,2.5,2.8,3.0
174158,emobank,3.0,3.09,2.64
174159,emobank,3.1,3.2,2.9
174160,emobank,3.1,3.0,3.2
174161,emobank,2.9,3.2,2.8
174162,emobank,2.8,3.0,2.9
174163,emobank,3.3,3.1,3.1
174164,emobank,2.88,3.25,3.25
174165,emobank,3.1,3.1,3.1
174166,emobank,3.0,3.3,3.4
174167,emobank,2.75,3.12,3.0
174168,emobank,2.9,3.0,2.4
174169,emobank,3.11,3.44,3.0
174170,emobank,3.27,3.27,3.09
174171,emobank,2.5,3.1,2.8
174172,emobank,2.9,2.9,2.7
174173,emobank,2.6,2.8,3.1
174174,emobank,2.57,3.14,3.0
174175,emobank,2.75,2.88,3.25
174176,emobank,2.9,3.1,2.9
174177,emobank,3.0,3.0,2.82
174178,emobank,2.89,3.0,3.0
174179,emobank,2.88,3.0,3.0
174180,emobank,2.38,3.25,3.25
174181,emobank,2.5,3.2,3.1
174182,emobank,2.8,3.2,2.8
174183,emobank,3.2,3.1,2.8
174184,emobank,2.8,2.9,2.8
174185,emobank,2.4,2.7,2.8
174186,emobank,2.8,3.1,3.0
174187,emobank,3.0,3.0,3.0
174188,emobank,2.7,3.2,2.8
174189,emobank,3.0,3.14,3.0
174190,emobank,3.1,3.0,3.0
174191,emobank,2.6,3.2,3.2
174192,emobank,2.9,3.0,3.0
174193,emobank,2.62,3.0,3.0
174194,emobank,3.0,3.1,3.0
174195,emobank,2.9,3.0,3.0
174196,emobank,3.0,3.0,2.7
174197,emobank,2.9,3.1,3.3
174198,emobank,2.67,3.11,2.89
174199,emobank,3.0,3.0,3.0
174200,emobank,2.25,3.12,3.38
174201,emobank,3.11,2.89,3.0
174202,emobank,2.9,3.1,3.0
174203,emobank,3.11,3.0,2.89
174204,emobank,2.89,3.11,2.89
174205,emobank,2.9,3.2,3.1
174206,emobank,2.5,3.1,3.5
174207,emobank,3.2,3.0,3.2
174208,emobank,3.11,3.11,3.0
174209,emobank,2.7,3.2,2.9
174210,emobank,3.0,3.11,2.67
174211,emobank,4.0,3.43,3.71
174212,emobank,3.0,2.88,2.88
174213,emobank,3.6,3.3,3.0
174214,emobank,2.9,3.0,2.8
174215,emobank,3.1,3.1,2.9
174216,emobank,3.43,3.29,3.14
174217,emobank,3.0,3.0,2.89
174218,emobank,3.0,3.0,2.8
174219,emobank,3.0,3.14,2.71
174220,emobank,3.1,2.9,2.9
174221,emobank,3.33,3.11,3.89
174222,emobank,3.3,3.4,2.8
174223,emobank,3.0,3.1,2.6
174224,emobank,3.14,3.0,3.0
174225,emobank,3.12,3.37,2.62
174226,emobank,2.9,2.8,2.4
174227,emobank,3.25,3.12,3.63
174228,emobank,3.5,3.17,3.0
174229,emobank,3.0,3.0,3.0
174230,emobank,3.3,3.2,3.0
174231,emobank,3.4,2.9,2.8
174232,emobank,3.2,3.1,3.2
174233,emobank,3.1,3.1,3.1
174234,emobank,3.2,3.1,3.1
174235,emobank,3.0,2.8,2.4
174236,emobank,3.0,3.2,3.0
174237,emobank,3.3,3.4,3.2
174238,emobank,3.2,3.0,3.3
174239,emobank,3.1,3.1,3.1
174240,emobank,3.0,3.0,2.7
174241,emobank,3.0,3.0,3.12
174242,emobank,3.14,3.0,2.86
174243,emobank,3.1,3.1,2.8
174244,emobank,3.12,3.12,3.12
174245,emobank,3.0,3.14,2.86
174246,emobank,3.2,3.1,3.1
174247,emobank,3.5,3.2,3.4
174248,emobank,3.25,3.5,3.13
174249,emobank,3.6,3.3,3.1
174250,emobank,3.37,3.25,3.0
174251,emobank,3.55,3.45,2.89
174252,emobank,3.1,3.2,3.0
174253,emobank,3.6,3.3,3.2
174254,emobank,3.2,3.0,3.0
174255,emobank,2.6,3.1,3.1
174256,emobank,3.2,3.2,3.2
174257,emobank,3.22,3.22,3.11
174258,emobank,3.3,3.2,3.4
174259,emobank,3.1,3.1,3.1
174260,emobank,3.3,3.1,3.2
174261,emobank,3.5,3.17,3.17
174262,emobank,3.1,3.1,3.0
174263,emobank,3.0,3.1,2.4
174264,emobank,3.4,3.2,3.2
174265,emobank,3.4,3.3,2.9
174266,emobank,3.25,3.0,3.0
174267,emobank,3.2,3.1,3.1
174268,emobank,3.0,3.43,2.57
174269,emobank,3.1,3.0,2.8
174270,emobank,3.0,3.0,3.0
174271,emobank,2.8,3.1,3.0
174272,emobank,2.9,3.0,2.9
174273,emobank,3.0,3.0,3.0
174274,emobank,2.91,3.0,2.82
174275,emobank,2.8,3.3,3.1
174276,emobank,3.0,3.0,3.0
174277,emobank,3.4,3.2,3.0
174278,emobank,2.67,2.89,2.89
174279,emobank,2.78,3.33,3.22
174280,emobank,2.8,2.9,2.8
174281,emobank,3.1,3.3,2.8
174282,emobank,3.5,3.2,3.2
174283,emobank,2.2,2.9,3.0
174284,emobank,2.5,2.8,3.2
174285,emobank,2.5,2.75,3.25
174286,emobank,1.7,3.4,3.7
174287,emobank,1.2,3.8,4.2
174288,emobank,2.6,3.2,3.1
174289,emobank,3.0,3.12,2.88
174290,emobank,2.56,3.0,3.0
174291,emobank,2.9,3.0,2.8
174292,emobank,2.7,3.2,3.2
174293,emobank,2.78,3.11,3.0
174294,emobank,3.0,3.0,2.89
174295,emobank,3.0,3.0,2.75
174296,emobank,3.0,3.11,2.89
174297,emobank,2.9,2.9,3.1
174298,emobank,2.6,2.9,3.0
174299,emobank,3.0,3.1,3.1
174300,emobank,2.7,3.0,3.1
174301,emobank,3.0,3.0,2.8
174302,emobank,3.1,2.8,3.2
174303,emobank,3.1,3.2,2.9
174304,emobank,2.7,3.1,2.9
174305,emobank,3.0,2.9,2.5
174306,emobank,2.7,3.3,3.2
174307,emobank,3.14,3.29,3.29
174308,emobank,3.0,3.0,2.86
174309,emobank,3.0,2.86,2.86
174310,emobank,2.89,3.22,2.89
174311,emobank,2.88,3.0,3.12
174312,emobank,3.0,3.25,3.25
174313,emobank,2.9,3.2,3.0
174314,emobank,2.8,3.1,2.9
174315,emobank,2.4,3.2,2.8
174316,emobank,2.9,3.1,3.0
174317,emobank,2.36,3.18,3.18
174318,emobank,2.8,3.1,3.3
174319,emobank,2.7,3.2,3.2
174320,emobank,2.37,3.0,3.25
174321,emobank,2.5,2.8,3.4
174322,emobank,2.7,2.9,3.0
174323,emobank,2.8,2.9,2.8
174324,emobank,3.0,3.14,3.14
174325,emobank,3.3,3.2,3.1
174326,emobank,2.78,3.44,3.33
174327,emobank,3.0,3.0,3.0
174328,emobank,3.0,2.89,2.89
174329,emobank,2.3,3.2,3.4
174330,emobank,2.6,3.1,2.9
174331,emobank,3.0,3.2,3.2
174332,emobank,2.18,2.91,3.64
174333,emobank,2.9,2.9,2.9
174334,emobank,2.8,3.0,2.9
174335,emobank,2.9,3.1,3.0
174336,emobank,3.0,3.12,3.0
174337,emobank,3.11,3.11,3.22
174338,emobank,3.12,3.0,3.63
174339,emobank,2.8,3.5,3.0
174340,emobank,2.73,3.27,2.91
174341,emobank,2.8,3.2,2.7
174342,emobank,2.5,3.0,2.9
174343,emobank,2.83,2.83,2.83
174344,emobank,2.73,3.18,3.0
174345,emobank,2.6,3.4,3.1
174346,emobank,2.37,2.88,2.87
174347,emobank,2.37,3.12,3.63
174348,emobank,2.6,3.0,3.1
174349,emobank,2.5,3.3,3.0
174350,emobank,2.57,3.43,3.29
174351,emobank,2.2,3.3,3.5
174352,emobank,3.0,3.4,3.3
174353,emobank,2.3,3.1,3.3
174354,emobank,2.88,3.37,3.13
174355,emobank,3.5,3.0,3.2
174356,emobank,2.5,3.0,3.3
174357,emobank,2.5,2.7,3.0
174358,emobank,2.6,2.9,2.9
174359,emobank,2.44,3.11,2.89
174360,emobank,2.2,3.1,3.2
174361,emobank,3.11,3.0,3.33
174362,emobank,2.8,3.2,3.0
174363,emobank,2.7,3.2,3.1
174364,emobank,2.4,2.7,3.3
174365,emobank,2.5,2.8,3.1
174366,emobank,2.5,3.0,3.25
174367,emobank,2.6,2.8,2.9
174368,emobank,3.0,2.9,2.9
174369,emobank,3.1,3.0,3.0
174370,emobank,2.37,2.88,3.12
174371,emobank,3.0,2.8,2.8
174372,emobank,2.57,3.0,3.29
174373,emobank,2.86,3.29,3.0
174374,emobank,2.7,3.2,3.1
174375,emobank,3.0,3.0,3.0
174376,emobank,2.9,3.2,3.1
174377,emobank,2.86,3.14,3.14
174378,emobank,2.3,3.2,3.4
174379,emobank,3.0,3.1,2.8
174380,emobank,2.2,3.2,3.3
174381,emobank,2.9,3.1,2.8
174382,emobank,2.5,3.0,3.1
174383,emobank,2.6,3.1,3.0
174384,emobank,2.8,3.1,3.1
174385,emobank,2.71,3.14,3.0
174386,emobank,2.9,2.9,2.8
174387,emobank,2.63,3.12,2.88
174388,emobank,3.0,3.1,3.0
174389,emobank,2.5,3.2,2.8
174390,emobank,2.9,3.0,2.9
174391,emobank,3.0,3.0,3.29
174392,emobank,2.9,3.2,3.0
174393,emobank,3.0,3.0,3.0
174394,emobank,3.0,3.2,3.1
174395,emobank,3.12,3.12,3.12
174396,emobank,3.22,3.0,3.0
174397,emobank,3.0,3.0,3.2
174398,emobank,3.3,3.4,3.2
174399,emobank,2.6,2.8,2.9
174400,emobank,2.5,3.0,3.2
174401,emobank,3.0,3.1,3.3
174402,emobank,2.78,2.89,2.67
174403,emobank,2.71,3.0,3.0
174404,emobank,3.0,3.1,2.9
174405,emobank,2.36,3.0,3.27
174406,emobank,2.2,3.0,3.0
174407,emobank,2.9,2.9,2.8
174408,emobank,2.9,3.1,2.8
174409,emobank,2.67,3.33,3.33
174410,emobank,3.0,3.1,2.9
174411,emobank,2.7,3.0,3.1
174412,emobank,2.1,2.8,2.9
174413,emobank,2.3,3.0,3.4
174414,emobank,2.6,3.0,2.9
174415,emobank,2.44,3.0,3.0
174416,emobank,3.2,3.1,3.0
174417,emobank,2.6,3.1,3.0
174418,emobank,3.1,3.0,2.9
174419,emobank,1.9,3.1,3.2
174420,emobank,2.5,3.1,3.3
174421,emobank,3.0,3.1,3.2
174422,emobank,3.5,3.4,3.2
174423,emobank,2.5,2.9,3.2
174424,emobank,2.9,3.0,3.0
174425,emobank,3.6,3.4,3.5
174426,emobank,3.25,3.12,3.0
174427,emobank,3.0,2.91,3.27
174428,emobank,3.11,3.22,3.11
174429,emobank,2.25,2.88,2.87
174430,emobank,2.89,3.0,2.67
174431,emobank,3.0,2.8,2.6
174432,emobank,2.8,3.2,3.0
174433,emobank,2.67,2.89,3.0
174434,emobank,2.78,3.33,3.22
174435,emobank,2.75,3.12,3.25
174436,emobank,3.0,3.14,3.0
174437,emobank,2.62,3.13,3.0
174438,emobank,2.75,2.92,3.0
174439,emobank,2.6,3.1,3.1
174440,emobank,2.6,2.6,2.6
174441,emobank,2.4,3.1,3.3
174442,emobank,2.9,3.2,3.1
174443,emobank,3.5,3.12,3.63
174444,emobank,3.0,3.38,2.75
174445,emobank,2.5,4.12,4.13
174446,emobank,2.1,2.7,3.1
174447,emobank,2.29,3.28,3.0
174448,emobank,2.91,2.82,3.0
174449,emobank,3.0,2.89,2.67
174450,emobank,2.6,3.0,3.2
174451,emobank,2.9,2.7,3.0
174452,emobank,3.0,2.9,2.6
174453,emobank,3.0,2.9,2.9
174454,emobank,3.0,3.0,2.89
174455,emobank,3.0,3.33,3.0
174456,emobank,3.0,3.0,3.0
174457,emobank,3.0,3.2,3.1
174458,emobank,3.0,3.0,2.8
174459,emobank,2.8,2.9,3.0
174460,emobank,2.75,3.0,2.75
174461,emobank,3.25,2.88,3.38
174462,emobank,3.0,3.25,2.75
174463,emobank,2.71,2.71,2.71
174464,emobank,2.7,2.8,3.0
174465,emobank,2.9,3.1,2.9
174466,emobank,3.0,3.1,3.0
174467,emobank,3.0,3.12,3.0
174468,emobank,2.7,3.1,3.3
174469,emobank,2.43,3.14,3.29
174470,emobank,3.0,3.0,2.8
174471,emobank,2.86,3.0,3.0
174472,emobank,2.56,2.67,2.89
174473,emobank,3.0,3.0,2.38
174474,emobank,2.8,2.7,2.8
174475,emobank,2.9,3.3,3.2
174476,emobank,2.37,3.25,3.37
174477,emobank,2.7,3.0,3.2
174478,emobank,2.6,3.2,3.4
174479,emobank,2.22,2.44,3.33
174480,emobank,2.88,3.38,2.75
174481,emobank,2.75,3.12,3.12
174482,emobank,2.7,3.3,3.0
174483,emobank,3.0,3.1,3.0
174484,emobank,3.1,3.2,2.8
174485,emobank,3.0,2.9,2.8
174486,emobank,2.9,2.9,3.2
174487,emobank,2.8,3.4,3.2
174488,emobank,3.0,3.12,3.0
174489,emobank,2.8,3.3,3.0
174490,emobank,3.0,3.0,3.0
174491,emobank,2.62,3.12,3.13
174492,emobank,2.82,3.27,3.0
174493,emobank,3.14,3.14,2.86
174494,emobank,3.3,3.2,3.1
174495,emobank,3.0,3.12,3.12
174496,emobank,2.83,3.17,2.83
174497,emobank,2.8,3.4,3.1
174498,emobank,2.5,2.8,3.0
174499,emobank,2.6,3.0,2.8
174500,emobank,3.0,3.1,3.0
174501,emobank,3.6,3.2,3.3
174502,emobank,3.0,3.4,2.9
174503,emobank,2.6,3.4,3.3
174504,emobank,3.1,3.2,3.1
174505,emobank,3.1,3.1,3.1
174506,emobank,3.2,3.1,3.1
174507,emobank,3.2,3.0,3.4
174508,emobank,3.1,3.1,2.8
174509,emobank,3.0,3.1,3.0
174510,emobank,3.5,3.0,3.0
174511,emobank,3.4,3.2,3.4
174512,emobank,2.9,3.1,3.1
174513,emobank,3.08,2.83,2.75
174514,emobank,3.3,3.2,3.3
174515,emobank,3.0,3.0,3.0
174516,emobank,3.0,3.1,2.9
174517,emobank,3.4,3.2,3.2
174518,emobank,3.5,3.5,3.2
174519,emobank,3.1,3.1,3.4
174520,emobank,3.0,2.9,3.1
174521,emobank,3.0,3.1,3.0
174522,emobank,2.91,2.63,2.73
174523,emobank,3.0,2.9,3.0
174524,emobank,2.5,3.5,3.5
174525,emobank,3.0,3.2,3.1
174526,emobank,3.6,3.4,3.6
174527,emobank,3.1,3.2,3.2
174528,emobank,3.0,3.0,3.0
174529,emobank,2.9,3.1,3.0
174530,emobank,3.1,3.3,3.2
174531,emobank,3.0,3.0,3.0
174532,emobank,4.3,3.1,4.3
174533,emobank,2.9,3.4,3.0
174534,emobank,2.1,3.2,2.8
174535,emobank,3.0,3.0,3.1
174536,emobank,3.0,3.1,3.1
174537,emobank,2.7,3.1,3.0
174538,emobank,3.0,3.1,3.0
174539,emobank,3.1,3.1,3.1
174540,emobank,3.4,3.0,3.1
174541,emobank,2.6,3.4,3.2
174542,emobank,2.6,2.9,2.8
174543,emobank,2.66,2.75,2.92
174544,emobank,2.9,3.1,3.0
174545,emobank,3.0,3.3,2.9
174546,emobank,3.09,3.37,2.63
174547,emobank,3.1,2.9,3.1
174548,emobank,2.3,3.3,3.3
174549,emobank,3.0,3.1,3.0
174550,emobank,3.1,3.2,3.1
174551,emobank,2.6,2.8,2.6
174552,emobank,3.0,3.1,2.9
174553,emobank,2.9,2.9,3.1
174554,emobank,3.1,3.1,2.9
174555,emobank,3.1,3.0,2.9
174556,emobank,3.4,3.0,3.3
174557,emobank,3.1,3.2,3.3
174558,emobank,2.9,2.8,3.2
174559,emobank,2.5,3.4,3.4
174560,emobank,2.9,3.2,2.9
174561,emobank,3.5,3.1,3.5
174562,emobank,3.0,3.0,2.7
174563,emobank,2.86,3.14,2.71
174564,emobank,3.0,3.0,3.0
174565,emobank,3.0,3.0,3.1
174566,emobank,3.0,3.12,3.0
174567,emobank,3.0,3.0,2.75
174568,emobank,3.25,3.0,3.12
174569,emobank,3.14,3.29,2.86
174570,emobank,2.82,3.09,2.91
174571,emobank,3.0,3.0,2.9
174572,emobank,3.0,3.12,2.75
174573,emobank,3.0,3.1,3.2
174574,emobank,3.0,3.0,2.89
174575,emobank,3.0,3.11,2.78
174576,emobank,3.5,3.2,3.1
174577,emobank,3.1,3.0,2.9
174578,emobank,3.0,3.11,2.89
174579,emobank,3.1,3.1,3.1
174580,emobank,3.0,3.0,2.7
174581,emobank,3.0,3.0,2.75
174582,emobank,3.1,3.3,2.8
174583,emobank,3.0,3.0,2.9
174584,emobank,3.0,3.11,2.44
174585,emobank,3.1,3.0,2.9
174586,emobank,3.0,3.2,3.0
174587,emobank,3.0,3.0,3.1
174588,emobank,3.2,3.2,3.2
174589,emobank,3.0,3.0,3.0
174590,emobank,3.0,3.0,2.75
174591,emobank,3.11,3.22,2.67
174592,emobank,3.0,3.0,2.67
174593,emobank,3.0,2.9,2.7
174594,emobank,3.0,3.0,2.78
174595,emobank,3.0,3.0,3.2
174596,emobank,3.1,3.1,2.9
174597,emobank,3.0,3.0,3.1
174598,emobank,3.0,3.0,2.88
174599,emobank,3.11,3.33,2.89
174600,emobank,3.0,3.0,2.89
174601,emobank,3.0,3.0,3.12
174602,emobank,3.0,2.9,2.6
174603,emobank,3.0,2.8,2.8
174604,emobank,3.0,3.0,2.9
174605,emobank,3.1,3.0,3.0
174606,emobank,3.0,3.12,3.0
174607,emobank,3.0,3.2,3.0
174608,emobank,3.0,3.0,2.8
174609,emobank,2.9,3.1,3.1
174610,emobank,3.0,3.12,3.0
